execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
192,2023-10-08 13:52:39.957879,26.1,51.5,420,14,True,10.0,7,1
34,2023-10-08 13:52:40.122737,65.5,51.5,420,14,True,10.0,7,1
32,2023-10-08 13:52:40.188135,48.8,51.5,420,14,True,9.0,7,1
32,2023-10-08 13:52:40.259593,35.7,51.5,420,14,True,8.0,7,1
35,2023-10-08 13:52:40.334911,35.6,51.5,420,14,True,11.0,7,1
34,2023-10-08 13:52:40.406062,39.5,51.5,420,14,True,13.0,7,1
32,2023-10-08 13:52:40.476503,39.5,51.5,420,14,True,13.0,7,1
31,2023-10-08 13:52:40.548458,38.6,51.5,420,14,True,13.0,7,1
34,2023-10-08 13:52:40.623478,38.6,51.5,420,14,True,12.0,7,1
32,2023-10-08 13:52:40.693455,40.5,51.5,420,14,True,21.0,7,1
31,2023-10-08 13:52:40.764262,37.2,51.5,420,14,True,15.0,7,1
32,2023-10-08 13:52:40.836581,36.4,51.5,420,14,True,15.0,7,1
32,2023-10-08 13:52:40.909565,37.2,51.5,420,14,True,20.0,7,1
166,2023-10-08 13:52:41.259482,46.4,51.6,420,14,True,19.0,7,1
38,2023-10-08 13:52:41.305839,74.1,51.6,420,14,True,16.0,7,1
35,2023-10-08 13:52:41.374815,47.6,51.6,420,14,True,15.0,7,1
34,2023-10-08 13:52:41.446270,39.5,51.6,420,14,True,20.0,7,1
37,2023-10-08 13:52:41.522272,34.0,51.6,420,14,True,16.0,7,1
31,2023-10-08 13:52:41.588233,40.0,51.6,420,14,True,11.0,7,1
33,2023-10-08 13:52:41.661854,36.4,51.6,420,14,True,16.0,7,1
32,2023-10-08 13:52:41.733064,38.6,51.6,420,14,True,10.0,7,1
33,2023-10-08 13:52:41.806443,40.9,51.6,420,14,True,13.0,7,1
32,2023-10-08 13:52:41.877036,35.7,51.6,420,14,True,7.0,7,1
32,2023-10-08 13:52:41.948424,39.1,51.6,420,14,True,2.0,7,1
32,2023-10-08 13:52:42.021151,37.2,51.6,420,14,True,35.0,7,1
32,2023-10-08 13:52:42.092718,36.4,51.6,420,14,True,36.0,7,1
32,2023-10-08 13:52:42.164112,34.1,51.6,420,14,True,56.0,7,1
158,2023-10-08 13:52:42.615711,53.4,51.7,420,30,True,10.0,7,1
41,2023-10-08 13:52:42.664480,72.4,51.7,420,30,True,12.0,7,1
42,2023-10-08 13:52:42.711762,69.2,51.7,420,30,True,7.0,7,1
38,2023-10-08 13:52:42.755274,70.4,51.7,420,30,True,9.0,7,1
37,2023-10-08 13:52:42.797453,59.3,51.7,420,30,True,12.0,7,1
32,2023-10-08 13:52:42.834057,66.7,51.7,420,30,True,9.0,7,1
32,2023-10-08 13:52:42.870625,71.4,51.7,420,30,True,11.0,7,1
31,2023-10-08 13:52:42.907183,69.6,51.7,420,30,True,13.0,7,1
32,2023-10-08 13:52:42.943779,71.4,51.7,420,30,True,9.0,7,1
32,2023-10-08 13:52:42.980390,70.8,51.7,420,30,True,12.0,7,1
32,2023-10-08 13:52:43.017589,77.3,51.7,420,30,True,10.0,7,1
33,2023-10-08 13:52:43.055513,68.2,51.7,420,30,True,9.0,7,1
31,2023-10-08 13:52:43.092012,68.2,51.7,420,30,True,14.0,7,1
33,2023-10-08 13:52:43.129763,69.6,51.7,420,30,True,10.0,7,1
32,2023-10-08 13:52:43.166847,71.4,51.7,420,30,True,13.0,7,1
32,2023-10-08 13:52:43.204036,70.8,51.7,420,30,True,11.0,7,1
33,2023-10-08 13:52:43.241585,69.6,51.7,420,30,True,10.0,7,1
31,2023-10-08 13:52:43.278187,68.2,51.7,420,30,True,10.0,7,1
38,2023-10-08 13:52:43.321098,76.9,51.7,420,30,True,11.0,7,1
38,2023-10-08 13:52:43.364015,76.0,51.7,420,30,True,9.0,7,1
38,2023-10-08 13:52:43.406984,70.8,51.7,420,30,True,9.0,7,1
38,2023-10-08 13:52:43.449624,63.0,51.7,420,30,True,10.0,7,1
38,2023-10-08 13:52:43.493398,61.5,51.7,420,30,True,11.0,7,1
33,2023-10-08 13:52:43.531044,61.9,51.7,420,30,True,10.0,7,1
38,2023-10-08 13:52:43.573705,57.7,51.7,420,30,True,9.0,7,1
34,2023-10-08 13:52:43.612124,63.6,51.7,420,30,True,11.0,7,1
32,2023-10-08 13:52:43.649445,66.7,51.7,420,30,True,8.0,7,1
35,2023-10-08 13:52:43.689433,65.2,51.7,420,30,True,11.0,7,1
32,2023-10-08 13:52:43.726574,71.4,51.7,420,30,True,11.0,7,1
38,2023-10-08 13:52:43.769131,63.0,51.7,420,30,True,9.0,7,1
78,2023-10-08 13:52:44.090042,57.8,51.6,420,30,True,12.0,7,1
46,2023-10-08 13:52:44.192504,63.6,51.6,420,30,True,24.0,7,1
36,2023-10-08 13:52:44.233827,65.2,51.6,420,30,True,21.0,7,1
51,2023-10-08 13:52:44.289865,48.5,51.7,420,30,True,26.0,7,1
36,2023-10-08 13:52:44.331709,64.0,51.7,420,30,True,20.0,7,1
32,2023-10-08 13:52:44.368985,69.6,51.7,420,30,True,27.0,7,1
32,2023-10-08 13:52:44.405931,66.7,51.7,420,30,True,27.0,7,1
32,2023-10-08 13:52:44.443006,69.6,51.7,420,30,True,27.0,7,1
37,2023-10-08 13:52:44.484727,64.0,51.7,420,30,True,16.0,7,1
34,2023-10-08 13:52:44.523462,68.2,51.7,420,30,True,15.0,7,1
32,2023-10-08 13:52:44.560053,68.2,51.7,420,30,True,4.0,7,1
33,2023-10-08 13:52:44.597905,72.0,51.7,420,30,True,5.0,7,1
39,2023-10-08 13:52:44.642263,60.0,51.7,420,30,True,4.0,7,1
32,2023-10-08 13:52:44.678570,71.4,51.7,420,30,True,8.0,7,1
32,2023-10-08 13:52:44.715746,68.2,51.7,420,30,True,9.0,7,1
32,2023-10-08 13:52:44.752209,71.4,51.7,420,30,True,7.0,7,1
34,2023-10-08 13:52:44.791433,72.0,51.7,420,30,True,7.0,7,1
33,2023-10-08 13:52:44.829534,65.2,51.7,420,30,True,8.0,7,1
35,2023-10-08 13:52:44.869098,66.7,51.7,420,30,True,6.0,7,1
35,2023-10-08 13:52:44.909094,65.2,51.7,420,30,True,9.0,7,1
39,2023-10-08 13:52:44.952643,61.5,51.7,420,30,True,13.0,7,1
31,2023-10-08 13:52:44.988700,72.7,51.7,420,30,True,8.0,7,1
32,2023-10-08 13:52:45.025152,68.2,51.7,420,30,True,10.0,7,1
32,2023-10-08 13:52:45.062364,71.4,51.7,420,30,True,6.0,7,1
42,2023-10-08 13:52:45.109132,53.6,51.7,420,30,True,11.0,7,1
32,2023-10-08 13:52:45.145720,72.7,51.7,420,30,True,5.0,7,1
34,2023-10-08 13:52:45.185141,62.5,51.7,420,30,True,6.0,7,1
36,2023-10-08 13:52:45.225665,62.5,51.7,420,30,True,5.0,7,1
36,2023-10-08 13:52:45.266307,60.9,51.7,420,30,True,9.0,7,1
41,2023-10-08 13:52:45.312624,63.0,51.7,420,30,True,8.0,7,1
129,2023-10-08 13:52:45.688284,29.2,51.7,180,30,True,9.0,7,1
125,2023-10-08 13:52:45.851449,31.6,51.7,180,30,True,13.0,7,1
109,2023-10-08 13:52:45.969085,34.3,51.8,180,30,True,7.0,7,1
79,2023-10-08 13:52:46.053631,42.0,51.8,180,30,True,8.0,7,1
31,2023-10-08 13:52:46.088203,68.2,51.8,180,30,True,9.0,7,1
30,2023-10-08 13:52:46.122508,57.9,51.8,180,30,True,8.0,7,1
31,2023-10-08 13:52:46.157043,52.4,51.8,180,30,True,7.0,7,1
31,2023-10-08 13:52:46.192744,50.0,51.8,180,30,True,9.0,7,1
31,2023-10-08 13:52:46.228598,52.4,51.8,180,30,True,8.0,7,1
31,2023-10-08 13:52:46.264439,52.4,51.8,180,30,True,7.0,7,1
28,2023-10-08 13:52:46.296858,50.0,51.8,180,30,False,7.0,7,1
31,2023-10-08 13:52:46.332887,50.0,51.8,180,30,True,19.0,7,1
31,2023-10-08 13:52:46.367818,55.6,51.8,180,30,True,9.0,7,1
29,2023-10-08 13:52:46.401419,57.1,51.8,180,30,False,9.0,7,1
31,2023-10-08 13:52:46.436917,50.0,51.8,180,30,True,20.0,7,1
30,2023-10-08 13:52:46.472024,50.0,51.8,180,30,True,9.0,7,1
28,2023-10-08 13:52:46.504043,52.6,51.8,180,30,False,9.0,7,1
31,2023-10-08 13:52:46.540859,52.2,51.8,180,30,True,19.0,7,1
31,2023-10-08 13:52:46.576003,47.6,51.8,180,30,True,7.0,7,1
30,2023-10-08 13:52:46.610893,55.0,51.8,180,30,False,7.0,7,1
30,2023-10-08 13:52:46.645571,52.4,51.8,180,30,True,19.0,7,1
31,2023-10-08 13:52:46.681562,50.0,51.8,180,30,True,5.0,7,1
29,2023-10-08 13:52:46.714283,50.0,51.8,180,30,False,5.0,7,1
31,2023-10-08 13:52:46.750610,50.0,51.8,180,30,True,14.0,7,1
31,2023-10-08 13:52:46.785452,54.5,51.8,180,30,True,8.0,7,1
30,2023-10-08 13:52:46.820130,47.4,51.8,180,30,True,5.0,7,1
31,2023-10-08 13:52:46.855471,50.0,51.8,180,30,True,9.0,7,1
30,2023-10-08 13:52:46.890609,54.5,51.8,180,30,True,5.0,7,1
31,2023-10-08 13:52:46.925848,50.0,51.8,180,30,True,6.0,7,1
