execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
57,2023-10-11 18:07:20.868412,48.3,54.9,240,14,True,24.0,5,1
54,2023-10-11 18:07:20.937176,51.9,55.0,240,14,True,32.0,5,1
203,2023-10-11 18:07:21.252221,50.8,55.0,240,14,True,14.0,5,1
86,2023-10-11 18:07:21.346611,54.3,55.0,240,14,True,28.0,5,1
299,2023-10-11 18:07:21.680001,37.1,55.0,240,14,True,21.0,5,1
101,2023-10-11 18:07:21.792254,58.2,55.0,240,14,True,23.0,6,1
81,2023-10-11 18:07:21.935190,54.5,55.0,240,14,True,24.0,5,1
55,2023-10-11 18:07:21.994003,75.0,55.0,240,14,True,22.0,6,1
52,2023-10-11 18:07:22.062921,61.5,55.0,240,14,False,22.0,6,1
54,2023-10-11 18:07:22.136972,48.4,55.0,240,14,True,26.0,5,1
54,2023-10-11 18:07:22.209023,46.4,55.0,240,14,True,6.0,5,1
54,2023-10-11 18:07:22.280773,50.0,55.0,240,14,True,5.0,5,1
55,2023-10-11 18:07:22.353306,51.7,55.0,240,14,True,2.0,5,1
54,2023-10-11 18:07:22.424050,48.3,55.0,240,14,True,5.0,5,1
54,2023-10-11 18:07:22.496020,46.4,55.0,240,14,True,5.0,5,1
54,2023-10-11 18:07:22.567665,50.0,55.0,240,14,True,4.0,5,1
306,2023-10-11 18:07:23.009144,48.1,55.0,240,14,True,20.0,5,1
267,2023-10-11 18:07:23.296764,37.0,55.0,240,14,True,21.0,5,1
149,2023-10-11 18:07:23.449996,49.2,55.0,240,14,True,20.0,5,1
73,2023-10-11 18:07:23.545987,67.7,55.0,240,14,True,23.0,6,1
54,2023-10-11 18:07:23.604673,75.0,55.0,240,14,True,21.0,6,1
55,2023-10-11 18:07:23.676684,60.0,55.0,240,14,True,31.0,6,1
55,2023-10-11 18:07:23.749122,50.0,55.0,240,14,True,23.0,5,1
55,2023-10-11 18:07:23.821344,46.4,55.0,240,14,True,21.0,5,1
