timestamp,pixel,fps,pv,ra,stream,device,GPU
2023-10-07 22:38:20.940522,420,14,1.0,0.21,3,Xavier,0
2023-10-07 22:38:24.629631,420,14,0.93,0.14,3,Xavier,0
2023-10-07 22:38:27.841928,420,14,0.93,0.07,3,Xavier,0
2023-10-07 22:38:31.485680,420,14,1.0,0.0,3,Xavier,0
2023-10-07 22:38:35.182675,420,14,1.0,0.07,3,Xavier,0
2023-10-07 22:38:38.548161,420,14,0.93,0.07,3,Xavier,0
2023-10-07 22:38:41.211466,420,14,0.93,0.21,3,Xavier,0
2023-10-07 22:38:45.000729,420,14,1.0,0.21,3,Xavier,0
2023-10-07 22:38:48.387042,420,14,0.67,0.21,3,Xavier,0
2023-10-07 22:38:53.295288,420,14,1.0,0.86,3,Xavier,0
2023-10-07 22:38:55.651117,420,14,0.93,0.57,3,Xavier,0
2023-10-07 22:38:57.971380,300,14,0.73,0.79,3,Xavier,0
2023-10-07 22:39:00.360739,300,14,0.93,0.57,3,Xavier,0
2023-10-07 22:39:03.022699,300,14,0.93,0.64,4,Xavier,0
2023-10-07 22:39:05.890019,300,14,1.0,0.36,4,Xavier,0
2023-10-07 22:39:08.553175,420,14,1.0,0.21,4,Xavier,0
2023-10-07 22:39:11.530742,420,14,1.0,0.36,4,Xavier,0
2023-10-07 22:39:13.673873,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:39:16.130356,420,14,1.0,0.57,4,Xavier,0
2023-10-07 22:39:18.588453,420,14,1.0,0.57,4,Xavier,0
2023-10-07 22:39:21.045651,420,14,1.0,0.57,4,Xavier,0
2023-10-07 22:39:23.503828,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:39:25.961474,420,14,1.0,0.64,4,Xavier,0
2023-10-07 22:39:28.520206,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:39:31.391591,420,14,0.93,0.36,4,Xavier,0
2023-10-07 22:39:34.153932,420,14,0.93,0.36,4,Xavier,0
2023-10-07 22:39:36.610961,420,14,1.0,0.36,4,Xavier,0
2023-10-07 22:39:39.790257,420,14,1.0,0.29,4,Xavier,0
2023-10-07 22:39:41.834295,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:39:44.292132,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:39:46.748701,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:39:49.718801,420,14,0.93,0.36,4,Xavier,0
2023-10-07 22:39:53.610023,420,14,1.0,0.21,4,Xavier,0
2023-10-07 22:39:57.403184,420,14,0.93,0.21,4,Xavier,0
2023-10-07 22:40:01.001486,420,14,0.67,0.07,4,Xavier,0
2023-10-07 22:40:04.273402,420,14,0.93,0.07,4,Xavier,0
2023-10-07 22:40:08.254585,420,14,0.93,0.07,4,Xavier,0
2023-10-07 22:40:11.843659,420,14,1.0,0.07,4,Xavier,0
2023-10-07 22:40:16.042961,420,14,0.93,0.0,4,Xavier,0
2023-10-07 22:40:18.800791,420,14,1.0,0.07,4,Xavier,0
2023-10-07 22:40:22.691628,420,14,1.0,0.21,4,Xavier,0
2023-10-07 22:40:25.662096,420,14,1.0,0.21,4,Xavier,0
2023-10-07 22:40:28.837139,420,14,1.0,0.0,4,Xavier,0
2023-10-07 22:40:30.986118,420,14,0.93,0.43,4,Xavier,0
2023-10-07 22:40:33.547706,420,14,1.0,0.64,4,Xavier,0
2023-10-07 22:40:36.003763,420,14,0.67,0.5,4,Xavier,0
2023-10-07 22:40:38.667620,420,14,1.0,0.57,4,Xavier,0
2023-10-07 22:40:41.022985,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:40:43.181878,420,14,0.93,0.64,4,Xavier,0
2023-10-07 22:40:45.938495,420,14,1.0,0.36,4,Xavier,0
2023-10-07 22:40:48.397112,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:40:51.057461,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:40:53.617820,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:40:56.177176,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:40:58.531162,420,14,0.93,0.43,4,Xavier,0
2023-10-07 22:41:01.194199,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:41:03.594542,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:41:06.622772,420,14,0.67,0.57,4,Xavier,0
2023-10-07 22:41:08.977039,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:11.949631,420,14,0.93,0.5,4,Xavier,0
2023-10-07 22:41:14.302682,420,14,1.0,0.36,4,Xavier,0
2023-10-07 22:41:16.792586,420,14,1.0,0.64,4,Xavier,0
2023-10-07 22:41:19.425721,420,14,1.0,0.36,4,Xavier,0
2023-10-07 22:41:21.555909,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:24.433687,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:26.502803,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:41:29.456054,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:32.119179,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:41:34.372160,420,14,1.0,0.57,4,Xavier,0
2023-10-07 22:41:37.237994,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:41:39.490919,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:42.256179,420,14,0.93,0.29,4,Xavier,0
2023-10-07 22:41:44.337652,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:47.478579,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:49.940115,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:41:52.598624,420,14,1.0,0.64,4,Xavier,0
2023-10-07 22:41:55.058077,420,14,1.0,0.57,4,Xavier,0
2023-10-07 22:41:57.618780,420,14,1.0,0.5,4,Xavier,0
2023-10-07 22:42:00.588514,420,14,1.0,0.36,4,Xavier,0
2023-10-07 22:42:03.146594,420,14,0.93,0.29,4,Xavier,0
2023-10-07 22:42:05.810643,420,14,1.0,0.57,4,Xavier,0
2023-10-07 22:42:08.472739,420,14,0.67,0.64,4,Xavier,0
2023-10-07 22:42:11.136456,420,14,0.67,0.21,4,Xavier,0
2023-10-07 22:42:13.490465,420,14,1.0,0.36,4,Xavier,0
2023-10-07 22:42:15.743501,420,14,1.0,0.43,4,Xavier,0
2023-10-07 22:42:18.649906,420,14,1.0,0.29,4,Xavier,0
2023-10-07 22:42:21.156931,420,14,0.93,0.36,4,Xavier,0
