execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance
62,2023-09-07 16:04:52.535593,40.3,73.7,409920,12,True,25.0
63,2023-09-07 16:04:52.619631,40.7,73.7,409920,12,True,35.0
65,2023-09-07 16:04:52.703478,41.5,73.7,409920,12,True,27.0
64,2023-09-07 16:04:52.787571,41.2,73.7,409920,12,True,35.0
64,2023-09-07 16:04:52.870791,41.2,73.7,409920,12,True,14.0
60,2023-09-07 16:04:52.954977,39.6,73.7,409920,12,True,16.0
60,2023-09-07 16:04:53.039807,39.6,73.7,409920,12,True,22.0
63,2023-09-07 16:04:53.123752,40.7,73.7,409920,12,True,32.0
60,2023-09-07 16:04:53.207387,39.8,73.7,409920,12,True,11.0
62,2023-09-07 16:04:53.291741,40.3,73.7,409920,12,True,8.0
60,2023-09-07 16:04:53.376230,39.7,73.7,409920,12,True,9.0
60,2023-09-07 16:04:53.460613,39.8,73.7,409920,12,True,14.0
56,2023-09-07 16:04:53.544891,38.3,73.7,409920,12,True,12.0
49,2023-09-07 16:04:53.629019,38.0,73.7,409920,12,True,19.0
57,2023-09-07 16:04:53.714148,38.6,73.7,409920,12,True,14.0
56,2023-09-07 16:04:53.797555,37.9,73.7,409920,12,True,20.0
61,2023-09-07 16:04:53.881806,40.0,73.7,409920,12,True,14.0
61,2023-09-07 16:04:53.966115,40.2,73.7,409920,12,True,23.0
68,2023-09-07 16:04:54.050758,42.6,73.7,409920,12,True,16.0
69,2023-09-07 16:04:54.135314,40.3,73.7,409920,12,True,26.0
69,2023-09-07 16:04:54.219185,42.9,73.7,409920,12,True,16.0
64,2023-09-07 16:04:54.302940,41.2,73.7,409920,12,True,22.0
57,2023-09-07 16:04:54.386150,38.5,73.7,409920,12,True,14.0
68,2023-09-07 16:04:54.471164,42.6,73.7,409920,12,True,19.0
64,2023-09-07 16:04:54.555177,41.2,73.7,409920,12,True,15.0
65,2023-09-07 16:04:54.639119,41.6,73.7,409920,12,True,18.0
62,2023-09-07 16:04:54.722852,40.3,73.7,409920,12,True,12.0
56,2023-09-07 16:04:54.806525,38.0,73.7,409920,12,True,8.0
62,2023-09-07 16:04:54.889969,40.3,73.7,409920,12,True,9.0
64,2023-09-07 16:04:54.974996,41.3,73.7,409920,12,True,42.0
56,2023-09-07 16:04:55.058227,38.0,73.7,409920,12,True,47.0
71,2023-09-07 16:04:55.143088,43.7,73.7,409920,12,True,90.0
64,2023-09-07 16:04:55.226839,41.2,73.7,409920,12,True,60.0
57,2023-09-07 16:04:55.310189,38.5,73.7,409920,12,True,72.0
64,2023-09-07 16:04:55.394455,41.3,73.7,409920,12,True,48.0
63,2023-09-07 16:04:55.478711,40.9,73.7,409920,12,True,81.0
72,2023-09-07 16:04:55.563934,41.4,73.7,409920,12,True,29.0
62,2023-09-07 16:04:55.647682,40.3,73.7,409920,12,True,13.0
63,2023-09-07 16:04:55.731345,41.0,73.7,409920,12,True,17.0
69,2023-09-07 16:04:55.814812,42.9,73.7,409920,12,True,20.0
61,2023-09-07 16:04:55.899193,40.0,73.7,409920,12,True,15.0
68,2023-09-07 16:04:55.984451,39.8,73.7,409920,12,True,30.0
62,2023-09-07 16:04:56.067743,40.3,73.7,409920,12,True,15.0
61,2023-09-07 16:04:56.152520,40.0,73.7,409920,12,True,15.0
62,2023-09-07 16:04:56.235741,40.3,73.7,409920,12,True,16.0
61,2023-09-07 16:04:56.320470,40.0,73.7,409920,12,True,25.0
62,2023-09-07 16:04:56.404085,40.3,73.7,409920,12,True,19.0
63,2023-09-07 16:04:56.487581,41.0,73.7,409920,12,True,31.0
62,2023-09-07 16:04:56.571441,40.3,73.7,409920,12,True,19.0
70,2023-09-07 16:04:56.655152,43.3,73.7,409920,12,True,32.0
63,2023-09-07 16:04:56.738766,40.7,73.7,409920,12,True,22.0
71,2023-09-07 16:04:56.823194,41.0,73.7,409920,12,True,29.0
70,2023-09-07 16:04:56.907222,43.4,73.7,409920,12,True,20.0
67,2023-09-07 16:04:56.990984,42.3,73.7,409920,12,True,28.0
58,2023-09-07 16:04:57.074525,38.9,73.7,409920,12,True,17.0
61,2023-09-07 16:04:57.158714,40.0,73.7,409920,12,True,28.0
75,2023-09-07 16:04:57.243912,42.3,73.7,409920,12,True,20.0
60,2023-09-07 16:04:57.327684,39.8,73.7,409920,12,True,27.0
63,2023-09-07 16:04:57.411475,40.7,73.7,409920,12,True,16.0
69,2023-09-07 16:04:57.494808,43.2,73.7,409920,12,True,22.0
67,2023-09-07 16:04:57.580288,39.7,73.7,409920,12,True,13.0
62,2023-09-07 16:04:57.663915,40.3,73.7,409920,12,True,28.0
62,2023-09-07 16:04:57.747468,40.3,73.7,409920,12,True,19.0
62,2023-09-07 16:04:57.831893,40.4,73.7,409920,12,True,27.0
61,2023-09-07 16:04:57.916637,40.0,73.7,409920,12,True,18.0
63,2023-09-07 16:04:58.000258,40.7,73.7,409920,12,True,21.0
62,2023-09-07 16:04:58.083484,40.6,73.7,409920,12,True,10.0
60,2023-09-07 16:04:58.168131,39.7,73.7,409920,12,True,18.0
63,2023-09-07 16:04:58.251590,41.0,73.7,409920,12,True,15.0
62,2023-09-07 16:04:58.335921,40.4,73.7,409920,12,True,37.0
61,2023-09-07 16:04:58.420361,40.0,73.7,409920,12,True,33.0
56,2023-09-07 16:04:58.505226,38.2,73.7,409920,12,True,32.0
57,2023-09-07 16:04:58.588839,38.5,73.7,409920,12,True,30.0
54,2023-09-07 16:04:58.673278,37.4,73.7,409920,12,True,47.0
57,2023-09-07 16:04:58.757741,38.6,73.7,409920,12,True,27.0
60,2023-09-07 16:04:58.841989,39.6,73.7,409920,12,True,52.0
60,2023-09-07 16:04:58.926132,39.6,73.7,409920,12,True,33.0
53,2023-09-07 16:04:59.010231,40.0,73.7,409920,12,True,35.0
69,2023-09-07 16:04:59.094510,43.0,73.7,409920,12,True,24.0
74,2023-09-07 16:04:59.179795,41.8,73.7,409920,12,True,46.0
63,2023-09-07 16:04:59.263609,40.7,73.7,409920,12,True,24.0
61,2023-09-07 16:04:59.346989,40.2,73.7,409920,12,True,35.0
59,2023-09-07 16:04:59.431766,39.3,73.7,409920,12,True,20.0
62,2023-09-07 16:04:59.515737,40.3,73.7,409920,12,True,29.0
62,2023-09-07 16:04:59.599566,40.3,73.7,409920,12,True,14.0
66,2023-09-07 16:04:59.683178,42.0,73.7,409920,12,True,21.0
67,2023-09-07 16:04:59.766956,42.3,73.7,409920,12,True,4.0
63,2023-09-07 16:04:59.850865,40.7,73.7,409920,12,True,5.0
57,2023-09-07 16:04:59.934628,38.5,73.7,409920,12,True,3.0
74,2023-09-07 16:05:00.018885,42.0,73.7,409920,12,True,5.0
56,2023-09-07 16:05:00.102378,38.3,73.7,409920,12,True,2.0
64,2023-09-07 16:05:00.186621,41.4,73.7,409920,12,True,7.0
72,2023-09-07 16:05:00.271992,41.4,73.7,409920,12,True,11.0
63,2023-09-07 16:05:00.355680,40.7,73.7,409920,12,True,17.0
62,2023-09-07 16:05:00.439053,40.6,73.7,409920,12,True,19.0
60,2023-09-07 16:05:00.523771,39.7,73.7,409920,12,True,26.0
63,2023-09-07 16:05:00.607624,40.7,73.7,409920,12,True,20.0
62,2023-09-07 16:05:00.690983,40.6,73.7,409920,12,True,22.0
61,2023-09-07 16:05:00.775619,40.0,73.7,409920,12,True,31.0
62,2023-09-07 16:05:00.859398,40.3,73.7,409920,12,True,20.0
69,2023-09-07 16:05:00.943176,42.9,73.7,409920,12,True,32.0
65,2023-09-07 16:05:01.026962,41.7,73.7,409920,12,True,24.0
70,2023-09-07 16:05:01.111171,40.7,73.7,409920,12,True,36.0
63,2023-09-07 16:05:01.194775,40.7,73.7,409920,12,True,20.0
59,2023-09-07 16:05:01.279004,39.3,73.7,409920,12,True,29.0
61,2023-09-07 16:05:01.363789,40.0,73.7,409920,12,True,20.0
62,2023-09-07 16:05:01.447415,40.3,73.7,409920,12,True,32.0
61,2023-09-07 16:05:01.531780,40.0,73.7,409920,12,True,22.0
59,2023-09-07 16:05:01.616468,39.3,73.7,409920,12,True,33.0
62,2023-09-07 16:05:01.700001,40.3,73.7,409920,12,True,22.0
63,2023-09-07 16:05:01.783243,41.0,73.7,409920,12,True,31.0
60,2023-09-07 16:05:01.867465,39.6,73.7,409920,12,True,22.0
60,2023-09-07 16:05:01.952060,39.7,73.7,409920,12,True,26.0
62,2023-09-07 16:05:02.035715,40.3,73.7,409920,12,True,12.0
63,2023-09-07 16:05:02.119514,40.7,73.7,409920,12,True,16.0
65,2023-09-07 16:05:02.202601,41.5,73.7,409920,12,True,6.0
53,2023-09-07 16:05:02.286658,40.0,73.7,409920,12,True,32.0
275,2023-09-07 16:05:02.317114,84.3,73.7,409920,12,True,56.0
48,2023-09-07 16:05:02.400426,37.7,73.7,409920,12,True,10.0
49,2023-09-07 16:05:02.485363,37.9,73.7,409920,12,True,12.0
53,2023-09-07 16:05:02.569046,39.8,73.7,409920,12,True,21.0
56,2023-09-07 16:05:02.653370,38.2,73.7,409920,12,True,31.0
51,2023-09-07 16:05:02.737205,38.9,73.7,409920,12,True,25.0
49,2023-09-07 16:05:02.820496,38.2,73.7,409920,12,True,35.0
49,2023-09-07 16:05:02.905017,37.9,73.7,409920,12,True,27.0
49,2023-09-07 16:05:02.989461,38.3,73.7,409920,12,True,35.0
56,2023-09-07 16:05:03.073615,41.4,73.7,409920,12,True,14.0
51,2023-09-07 16:05:03.158236,38.8,73.7,409920,12,True,16.0
52,2023-09-07 16:05:03.242249,39.3,73.7,409920,12,True,22.0
54,2023-09-07 16:05:03.326262,40.4,73.7,409920,12,True,32.0
52,2023-09-07 16:05:03.410379,39.6,73.7,409920,12,True,11.0
53,2023-09-07 16:05:03.494483,39.7,73.7,409920,12,True,8.0
54,2023-09-07 16:05:03.578653,40.4,73.7,409920,12,True,9.0
52,2023-09-07 16:05:03.662700,39.3,73.7,409920,12,True,14.0
60,2023-09-07 16:05:03.746764,43.0,73.7,409920,12,True,12.0
53,2023-09-07 16:05:03.831562,39.7,73.7,409920,12,True,19.0
50,2023-09-07 16:05:03.914513,38.5,73.7,409920,12,True,14.0
66,2023-09-07 16:05:04.000070,42.0,73.7,409920,12,True,20.0
62,2023-09-07 16:05:04.083463,40.6,73.7,409920,12,True,14.0
60,2023-09-07 16:05:04.168178,39.6,73.7,409920,12,True,23.0
62,2023-09-07 16:05:04.251493,40.3,73.7,409920,12,True,16.0
61,2023-09-07 16:05:04.335798,40.0,73.7,409920,12,True,26.0
60,2023-09-07 16:05:04.420793,39.7,73.7,409920,12,True,16.0
62,2023-09-07 16:05:04.504466,40.6,73.7,409920,12,True,22.0
63,2023-09-07 16:05:04.588454,41.0,73.7,409920,12,True,14.0
61,2023-09-07 16:05:04.672013,40.0,73.7,409920,12,True,19.0
53,2023-09-07 16:05:04.755193,39.8,73.7,409920,12,True,15.0
46,2023-09-07 16:05:04.839052,40.0,73.7,409920,12,True,18.0
53,2023-09-07 16:05:04.923559,40.1,73.7,409920,12,True,12.0
51,2023-09-07 16:05:05.006597,38.9,73.7,409920,12,True,8.0
45,2023-09-07 16:05:05.090475,39.6,73.7,409920,12,True,9.0
57,2023-09-07 16:05:05.174778,41.8,73.7,409920,12,True,42.0
53,2023-09-07 16:05:05.259242,39.7,73.7,409920,12,True,47.0
53,2023-09-07 16:05:05.343509,39.7,73.7,409920,12,True,90.0
49,2023-09-07 16:05:05.427943,38.3,73.7,409920,12,True,60.0
49,2023-09-07 16:05:05.512210,37.9,73.7,409920,12,True,72.0
56,2023-09-07 16:05:05.597564,37.9,73.7,409920,12,True,48.0
60,2023-09-07 16:05:05.681953,39.6,73.7,409920,12,True,81.0
60,2023-09-07 16:05:05.766523,39.6,73.7,409920,12,True,29.0
72,2023-09-07 16:05:05.852232,41.4,73.7,409920,12,True,13.0
73,2023-09-07 16:05:05.935266,44.3,73.7,409920,12,True,17.0
69,2023-09-07 16:05:06.019155,42.9,73.7,409920,12,True,20.0
63,2023-09-07 16:05:06.103025,40.7,73.7,409920,12,True,15.0
65,2023-09-07 16:05:06.186961,41.5,73.7,409920,12,True,30.0
58,2023-09-07 16:05:06.270419,38.8,73.7,409920,12,True,15.0
80,2023-09-07 16:05:06.355925,43.8,73.7,409920,12,True,15.0
62,2023-09-07 16:05:06.439599,40.3,73.7,409920,12,True,16.0
63,2023-09-07 16:05:06.523359,41.0,73.7,409920,12,True,25.0
77,2023-09-07 16:05:06.607499,42.9,73.7,409920,12,True,19.0
63,2023-09-07 16:05:06.691467,40.7,73.7,409920,12,True,31.0
70,2023-09-07 16:05:06.775477,43.3,73.7,409920,12,True,19.0
69,2023-09-07 16:05:06.859173,42.9,73.7,409920,12,True,32.0
56,2023-09-07 16:05:06.942492,38.3,73.7,409920,12,True,22.0
67,2023-09-07 16:05:07.026822,42.3,73.7,409920,12,True,29.0
67,2023-09-07 16:05:07.112267,39.6,73.7,409920,12,True,20.0
62,2023-09-07 16:05:07.195854,40.3,73.7,409920,12,True,28.0
63,2023-09-07 16:05:07.279662,40.7,73.7,409920,12,True,17.0
60,2023-09-07 16:05:07.363743,39.8,73.7,409920,12,True,28.0
62,2023-09-07 16:05:07.447642,40.3,73.7,409920,12,True,20.0
65,2023-09-07 16:05:07.531450,41.5,73.7,409920,12,True,27.0
69,2023-09-07 16:05:07.615411,42.9,73.7,409920,12,True,16.0
65,2023-09-07 16:05:07.699308,41.6,73.7,409920,12,True,22.0
69,2023-09-07 16:05:07.783252,42.9,73.7,409920,12,True,13.0
69,2023-09-07 16:05:07.866990,42.9,73.7,409920,12,True,28.0
56,2023-09-07 16:05:07.950608,38.3,73.7,409920,12,True,19.0
66,2023-09-07 16:05:08.034942,42.1,73.7,409920,12,True,27.0
60,2023-09-07 16:05:08.119233,39.7,73.7,409920,12,True,18.0
62,2023-09-07 16:05:08.203853,40.4,73.7,409920,12,True,21.0
62,2023-09-07 16:05:08.287848,40.6,73.7,409920,12,True,10.0
62,2023-09-07 16:05:08.372014,40.3,73.7,409920,12,True,18.0
63,2023-09-07 16:05:08.455614,41.0,73.7,409920,12,True,15.0
63,2023-09-07 16:05:08.539384,40.7,73.7,409920,12,True,37.0
69,2023-09-07 16:05:08.623153,42.9,73.7,409920,12,True,33.0
63,2023-09-07 16:05:08.706811,40.7,73.7,409920,12,True,32.0
69,2023-09-07 16:05:08.791145,40.3,73.7,409920,12,True,30.0
62,2023-09-07 16:05:08.874956,40.6,73.7,409920,12,True,47.0
63,2023-09-07 16:05:08.958759,40.7,73.7,409920,12,True,27.0
68,2023-09-07 16:05:09.043286,40.0,73.7,409920,12,True,52.0
69,2023-09-07 16:05:09.127120,43.2,73.7,409920,12,True,33.0
56,2023-09-07 16:05:09.210675,38.0,73.7,409920,12,True,35.0
62,2023-09-07 16:05:09.294213,40.3,73.7,409920,12,True,24.0
66,2023-09-07 16:05:09.378460,42.1,73.7,409920,12,True,46.0
73,2023-09-07 16:05:09.462852,44.5,73.7,409920,12,True,24.0
60,2023-09-07 16:05:09.547538,39.7,73.7,409920,12,True,35.0
61,2023-09-07 16:05:09.632218,40.0,73.7,409920,12,True,20.0
62,2023-09-07 16:05:09.715755,40.6,73.7,409920,12,True,29.0
62,2023-09-07 16:05:09.799709,40.3,73.7,409920,12,True,14.0
62,2023-09-07 16:05:09.883225,40.6,73.7,409920,12,True,21.0
60,2023-09-07 16:05:09.967929,39.6,73.7,409920,12,True,4.0
63,2023-09-07 16:05:10.051748,40.7,73.7,409920,12,True,5.0
60,2023-09-07 16:05:10.135841,39.6,73.7,409920,12,True,3.0
62,2023-09-07 16:05:10.219790,40.6,73.7,409920,12,True,5.0
62,2023-09-07 16:05:10.303818,40.3,73.7,409920,12,True,2.0
71,2023-09-07 16:05:10.387973,40.9,73.7,409920,12,True,7.0
62,2023-09-07 16:05:10.471713,40.6,73.7,409920,12,True,11.0
70,2023-09-07 16:05:10.555985,40.7,73.7,409920,12,True,17.0
62,2023-09-07 16:05:10.639727,40.3,73.7,409920,12,True,19.0
62,2023-09-07 16:05:10.723761,40.3,73.7,409920,12,True,26.0
63,2023-09-07 16:05:10.807159,41.0,73.7,409920,12,True,20.0
60,2023-09-07 16:05:10.891974,39.7,73.7,409920,12,True,22.0
62,2023-09-07 16:05:10.975715,40.6,73.7,409920,12,True,31.0
62,2023-09-07 16:05:11.059855,40.3,73.7,409920,12,True,20.0
60,2023-09-07 16:05:11.143678,39.8,73.7,409920,12,True,32.0
65,2023-09-07 16:05:11.227303,41.6,73.7,409920,12,True,24.0
65,2023-09-07 16:05:11.310609,41.5,73.7,409920,12,True,36.0
74,2023-09-07 16:05:11.396013,41.8,73.7,409920,12,True,20.0
60,2023-09-07 16:05:11.479578,39.8,73.7,409920,12,True,29.0
64,2023-09-07 16:05:11.563544,41.2,73.7,409920,12,True,20.0
64,2023-09-07 16:05:11.647242,41.2,73.7,409920,12,True,32.0
69,2023-09-07 16:05:11.731297,43.0,73.7,409920,12,True,22.0
68,2023-09-07 16:05:11.815049,42.8,73.7,409920,12,True,33.0
62,2023-09-07 16:05:11.898837,40.3,73.7,409920,12,True,22.0
72,2023-09-07 16:05:11.983138,41.2,73.7,409920,12,True,31.0
61,2023-09-07 16:05:12.067119,40.0,73.7,409920,12,True,22.0
62,2023-09-07 16:05:12.150785,40.3,73.7,409920,12,True,26.0
58,2023-09-07 16:05:12.234169,38.8,73.7,409920,12,True,12.0
60,2023-09-07 16:05:12.318308,39.6,73.7,409920,12,True,16.0
65,2023-09-07 16:05:12.402524,41.7,73.7,409920,12,True,6.0
73,2023-09-07 16:05:12.486904,44.5,73.7,409920,12,True,32.0
311,2023-09-07 16:05:12.518323,80.4,73.7,409920,12,True,56.0
56,2023-09-07 16:05:12.600483,41.4,73.7,409920,12,True,10.0
48,2023-09-07 16:05:12.684844,37.4,73.7,409920,12,True,12.0
53,2023-09-07 16:05:12.769430,40.0,73.7,409920,12,True,21.0
60,2023-09-07 16:05:12.854611,39.9,73.7,409920,12,True,31.0
55,2023-09-07 16:05:12.937972,40.7,73.7,409920,12,True,25.0
52,2023-09-07 16:05:13.022451,39.3,73.7,409920,12,True,35.0
46,2023-09-07 16:05:13.106363,40.0,73.7,409920,12,True,27.0
53,2023-09-07 16:05:13.190467,39.7,73.7,409920,12,True,35.0
46,2023-09-07 16:05:13.274320,40.4,73.7,409920,12,True,14.0
53,2023-09-07 16:05:13.358740,40.1,73.7,409920,12,True,16.0
66,2023-09-07 16:05:13.443505,42.1,73.7,409920,12,True,22.0
63,2023-09-07 16:05:13.527435,40.7,73.7,409920,12,True,32.0
67,2023-09-07 16:05:13.611224,42.4,73.7,409920,12,True,11.0
66,2023-09-07 16:05:13.695223,42.0,73.7,409920,12,True,8.0
71,2023-09-07 16:05:13.778906,43.6,73.7,409920,12,True,9.0
57,2023-09-07 16:05:13.862720,38.5,73.7,409920,12,True,14.0
60,2023-09-07 16:05:13.946160,39.8,73.7,409920,12,True,12.0
85,2023-09-07 16:05:14.031566,45.2,73.7,409920,12,True,19.0
62,2023-09-07 16:05:14.115657,40.3,73.7,409920,12,True,14.0
68,2023-09-07 16:05:14.199893,39.8,73.7,409920,12,True,20.0
61,2023-09-07 16:05:14.283882,40.0,73.7,409920,12,True,14.0
62,2023-09-07 16:05:14.367607,40.6,73.7,409920,12,True,23.0
62,2023-09-07 16:05:14.451615,40.3,73.7,409920,12,True,16.0
64,2023-09-07 16:05:14.535063,41.2,73.7,409920,12,True,26.0
61,2023-09-07 16:05:14.619366,40.0,73.7,409920,12,True,16.0
60,2023-09-07 16:05:14.703937,39.6,73.7,409920,12,True,22.0
63,2023-09-07 16:05:14.787616,41.0,73.7,409920,12,True,14.0
60,2023-09-07 16:05:14.871019,39.6,73.7,409920,12,True,19.0
59,2023-09-07 16:05:14.955713,39.3,73.7,409920,12,True,15.0
72,2023-09-07 16:05:15.039997,41.2,73.7,409920,12,True,18.0
62,2023-09-07 16:05:15.123524,40.6,73.7,409920,12,True,12.0
59,2023-09-07 16:05:15.207935,39.3,73.7,409920,12,True,8.0
71,2023-09-07 16:05:15.293084,40.9,73.7,409920,12,True,9.0
63,2023-09-07 16:05:15.376555,41.0,73.7,409920,12,True,42.0
54,2023-09-07 16:05:15.461186,37.4,73.7,409920,12,True,47.0
62,2023-09-07 16:05:15.544547,40.6,73.7,409920,12,True,90.0
56,2023-09-07 16:05:15.628940,38.2,73.7,409920,12,True,60.0
56,2023-09-07 16:05:15.713447,38.2,73.7,409920,12,True,72.0
67,2023-09-07 16:05:15.798538,39.6,73.7,409920,12,True,48.0
62,2023-09-07 16:05:15.882644,40.3,73.7,409920,12,True,81.0
76,2023-09-07 16:05:15.966956,42.4,73.7,409920,12,True,29.0
56,2023-09-07 16:05:16.050686,38.0,73.7,409920,12,True,13.0
62,2023-09-07 16:05:16.134099,40.3,73.7,409920,12,True,17.0
58,2023-09-07 16:05:16.218661,39.1,73.7,409920,12,True,20.0
62,2023-09-07 16:05:16.302176,40.6,73.7,409920,12,True,15.0
62,2023-09-07 16:05:16.386384,40.4,73.7,409920,12,True,30.0
68,2023-09-07 16:05:16.470636,42.6,73.7,409920,12,True,15.0
66,2023-09-07 16:05:16.555035,42.1,73.7,409920,12,True,15.0
67,2023-09-07 16:05:16.640116,39.6,73.7,409920,12,True,16.0
70,2023-09-07 16:05:16.724145,40.7,73.7,409920,12,True,25.0
63,2023-09-07 16:05:16.807462,41.0,73.7,409920,12,True,19.0
60,2023-09-07 16:05:16.891812,39.8,73.7,409920,12,True,31.0
60,2023-09-07 16:05:16.976817,39.7,73.7,409920,12,True,19.0
63,2023-09-07 16:05:17.060765,40.7,73.7,409920,12,True,32.0
62,2023-09-07 16:05:17.144619,40.3,73.7,409920,12,True,22.0
63,2023-09-07 16:05:17.228487,40.7,73.7,409920,12,True,29.0
64,2023-09-07 16:05:17.312291,41.2,73.7,409920,12,True,20.0
60,2023-09-07 16:05:17.396095,39.8,73.7,409920,12,True,28.0
62,2023-09-07 16:05:17.479945,40.3,73.7,409920,12,True,17.0
62,2023-09-07 16:05:17.563666,40.6,73.7,409920,12,True,28.0
62,2023-09-07 16:05:17.647548,40.3,73.7,409920,12,True,20.0
64,2023-09-07 16:05:17.731570,41.2,73.7,409920,12,True,27.0
63,2023-09-07 16:05:17.815424,41.0,73.7,409920,12,True,16.0
69,2023-09-07 16:05:17.899144,42.9,73.7,409920,12,True,22.0
71,2023-09-07 16:05:17.983143,43.7,73.7,409920,12,True,13.0
56,2023-09-07 16:05:18.066736,38.0,73.7,409920,12,True,28.0
61,2023-09-07 16:05:18.150337,40.2,73.7,409920,12,True,19.0
81,2023-09-07 16:05:18.235700,44.2,73.7,409920,12,True,27.0
63,2023-09-07 16:05:18.319637,40.7,73.7,409920,12,True,18.0
65,2023-09-07 16:05:18.403056,41.5,73.7,409920,12,True,21.0
60,2023-09-07 16:05:18.487611,39.7,73.7,409920,12,True,10.0
63,2023-09-07 16:05:18.571138,41.0,73.7,409920,12,True,18.0
61,2023-09-07 16:05:18.655859,40.0,73.7,409920,12,True,15.0
62,2023-09-07 16:05:18.739692,40.3,73.7,409920,12,True,37.0
68,2023-09-07 16:05:18.823380,42.8,73.7,409920,12,True,33.0
69,2023-09-07 16:05:18.907261,42.9,73.7,409920,12,True,32.0
69,2023-09-07 16:05:18.990899,42.9,73.7,409920,12,True,30.0
60,2023-09-07 16:05:19.075298,39.6,73.7,409920,12,True,47.0
61,2023-09-07 16:05:19.159984,40.0,73.7,409920,12,True,27.0
62,2023-09-07 16:05:19.243600,40.3,73.7,409920,12,True,52.0
63,2023-09-07 16:05:19.327474,40.7,73.7,409920,12,True,33.0
62,2023-09-07 16:05:19.411368,40.6,73.7,409920,12,True,35.0
70,2023-09-07 16:05:19.495017,43.3,73.7,409920,12,True,24.0
60,2023-09-07 16:05:19.578922,39.8,73.7,409920,12,True,46.0
70,2023-09-07 16:05:19.663120,40.7,73.7,409920,12,True,24.0
62,2023-09-07 16:05:19.747202,40.3,73.7,409920,12,True,35.0
72,2023-09-07 16:05:19.831110,44.0,73.7,409920,12,True,20.0
64,2023-09-07 16:05:19.915141,41.2,73.7,409920,12,True,29.0
63,2023-09-07 16:05:19.999079,40.7,73.7,409920,12,True,14.0
71,2023-09-07 16:05:20.083450,41.0,73.7,409920,12,True,21.0
74,2023-09-07 16:05:20.167253,44.7,73.7,409920,12,True,4.0
79,2023-09-07 16:05:20.251570,43.6,73.7,409920,12,True,5.0
66,2023-09-07 16:05:20.335446,42.0,73.7,409920,12,True,3.0
71,2023-09-07 16:05:20.419166,43.6,73.7,409920,12,True,5.0
63,2023-09-07 16:05:20.502958,40.7,73.7,409920,12,True,2.0
56,2023-09-07 16:05:20.586535,38.0,73.7,409920,12,True,7.0
64,2023-09-07 16:05:20.670339,41.2,73.7,409920,12,True,11.0
69,2023-09-07 16:05:20.754699,40.3,73.7,409920,12,True,17.0
62,2023-09-07 16:05:20.837955,40.6,73.7,409920,12,True,19.0
61,2023-09-07 16:05:20.922474,40.0,73.7,409920,12,True,26.0
82,2023-09-07 16:05:21.007616,44.5,73.7,409920,12,True,20.0
62,2023-09-07 16:05:21.091559,40.3,73.7,409920,12,True,22.0
63,2023-09-07 16:05:21.175247,40.7,73.7,409920,12,True,31.0
69,2023-09-07 16:05:21.258879,42.9,73.7,409920,12,True,20.0
62,2023-09-07 16:05:21.342925,40.3,73.7,409920,12,True,32.0
69,2023-09-07 16:05:21.427049,40.3,73.7,409920,12,True,24.0
62,2023-09-07 16:05:21.510851,40.3,73.7,409920,12,True,36.0
69,2023-09-07 16:05:21.595229,40.3,73.7,409920,12,True,20.0
69,2023-09-07 16:05:21.679099,42.9,73.7,409920,12,True,29.0
63,2023-09-07 16:05:21.762900,40.7,73.7,409920,12,True,20.0
55,2023-09-07 16:05:21.846390,37.5,73.7,409920,12,True,32.0
68,2023-09-07 16:05:21.930494,42.6,73.7,409920,12,True,22.0
84,2023-09-07 16:05:22.015655,44.9,73.7,409920,12,True,33.0
62,2023-09-07 16:05:22.099352,40.3,73.7,409920,12,True,22.0
67,2023-09-07 16:05:22.183102,42.4,73.7,409920,12,True,31.0
62,2023-09-07 16:05:22.266857,40.3,73.7,409920,12,True,22.0
59,2023-09-07 16:05:22.350398,39.2,73.7,409920,12,True,26.0
81,2023-09-07 16:05:22.435683,44.2,73.7,409920,12,True,12.0
68,2023-09-07 16:05:22.519111,42.6,73.7,409920,12,True,16.0
56,2023-09-07 16:05:22.603219,38.1,73.7,409920,12,True,6.0
57,2023-09-07 16:05:22.687752,38.5,73.7,409920,12,True,32.0
376,2023-09-07 16:05:22.719852,83.0,73.7,409920,12,True,56.0
59,2023-09-07 16:05:22.801782,39.2,73.7,409920,12,True,10.0
67,2023-09-07 16:05:22.886092,39.4,73.7,409920,12,True,12.0
67,2023-09-07 16:05:22.970624,39.4,73.7,409920,12,True,21.0
62,2023-09-07 16:05:23.054480,40.3,73.7,409920,12,True,31.0
69,2023-09-07 16:05:23.138575,40.3,73.7,409920,12,True,25.0
74,2023-09-07 16:05:23.222903,42.0,73.7,409920,12,True,35.0
65,2023-09-07 16:05:23.306862,41.6,73.7,409920,12,True,27.0
56,2023-09-07 16:05:23.390263,38.3,73.7,409920,12,True,35.0
68,2023-09-07 16:05:23.474710,42.6,73.7,409920,12,True,14.0
74,2023-09-07 16:05:23.560091,41.8,73.7,409920,12,True,16.0
61,2023-09-07 16:05:23.643696,40.2,73.7,409920,12,True,22.0
64,2023-09-07 16:05:23.727205,41.2,73.7,409920,12,True,32.0
69,2023-09-07 16:05:23.811203,42.9,73.7,409920,12,True,11.0
71,2023-09-07 16:05:23.895192,43.6,73.7,409920,12,True,8.0
69,2023-09-07 16:05:23.978760,42.9,73.7,409920,12,True,9.0
